,Players,Values
0,Manuel Neuer,28000000.0
1,Hans Jörg Butt,1000000.0
2,Rouven Sattelmaier,250000.0
3,Maximilian Riedmüller,150000.0
4,Jérôme Boateng,15000000.0
5,Holger Badstuber,8500000.0
6,Breno,5500000.0
7,Daniel Van Buyten,3000000.0
8,Danijel Pranjic,7500000.0
9,David Alaba,5000000.0
10,Diego Contento,2500000.0
11,Philipp Lahm,28000000.0
12,Rafinha,8000000.0
13,Luiz Gustavo,15000000.0
14,Anatoliy Tymoshchuk,6500000.0
15,Emre Can,
16,Bastian Schweinsteiger,35000000.0
17,Toni Kroos,12000000.0
18,Franck Ribéry,38000000.0
19,Takashi Usami,1200000.0
20,Arjen Robben,40000000.0
21,Thomas Müller,28000000.0
22,Mario Gómez,35000000.0
23,Ivica Olic,8500000.0
24,Nils Petersen,4000000.0
