,Players,Values
0,Kevin Trapp,7000000.0
1,Timo Hildebrand,1000000.0
2,Felix Wiedwald,1000000.0
3,Emil Balayev,25000.0
4,Yannick Zummack,
5,Carlos Zambrano,8000000.0
6,Marco Russ,3000000.0
7,Bamba Anderson,3000000.0
8,Alexander Madlung,800000.0
9,Constant Djakpa,1000000.0
10,Timothy Chandler,2500000.0
11,Aleksandar Ignjovski,2500000.0
12,Slobodan Medojevic,3000000.0
13,Makoto Hasebe,2500000.0
14,Martin Lanig,750000.0
15,David Kinsombi,
16,Johannes Flum,3000000.0
17,Marc Stendera,800000.0
18,Bastian Oczipka,3000000.0
19,Joel Gerezgiher,
20,Lucas Piazón,7000000.0
21,Takashi Inui,3500000.0
22,Sonny Kittel,500000.0
23,Stefan Aigner,4500000.0
24,Alexander Meier,3000000.0
25,Vaclav Kadlec,5000000.0
26,Haris Seferovic,4500000.0
27,Nelson Valdez,2500000.0
28,Luca Waldschmidt,500000.0
29,Yaffa Yusupha,100000.0
