,Players,Values
0,Roman Weidenfeller,5000000.0
1,Mitchell Langerak,800000.0
2,Zlatan Alomerovic,100000.0
3,Mats Hummels,24000000.0
4,Neven Subotic,18000000.0
5,Sven Bender,14000000.0
6,Felipe Santana,5000000.0
7,Marc Hornschuh,250000.0
8,Koray Günter,
9,Marcel Schmelzer,7500000.0
10,Chris Löwe,1000000.0
11,Marcel Halstenberg,125000.0
12,Lukasz Piszczek,11000000.0
13,Kevin Großkreutz,8000000.0
14,Patrick Owomoyela,1000000.0
15,Nuri Sahin,18000000.0
16,Sebastian Kehl,2500000.0
17,Oliver Kirch,1000000.0
18,Ilkay Gündogan,9000000.0
19,Moritz Leitner,4000000.0
20,Mustafa Amini,500000.0
21,Marvin Bakalorz,200000.0
22,Jonas Hofmann,125000.0
23,Jakub Blaszczykowski,10000000.0
24,Mario Götze,30000000.0
25,Marco Reus,20000000.0
26,Leonardo Bittencourt,2500000.0
27,Ivan Perisic,7000000.0
28,Robert Lewandowski,20000000.0
29,Julian Schieber,8000000.0
30,Bálint Bajner,200000.0
