,Players,Values
0,Thibaut Courtois,40000000.0
1,Willy Caballero,1500000.0
2,Eduardo,1500000.0
3,Matej Delac,900000.0
4,Jamal Blackman,250000.0
5,David Luiz,30000000.0
6,Antonio Rüdiger,25000000.0
7,Andreas Christensen,18000000.0
8,Gary Cahill,16000000.0
9,Kurt Zouma,15000000.0
10,Tomas Kalas,4000000.0
11,Michael Hector,3000000.0
12,Fikayo Tomori,250000.0
13,Jake Clarke-Salter,250000.0
14,Trevoh Chalobah,
15,Ethan Ampadu,
16,Marcos Alonso,25000000.0
17,Emerson,9000000.0
18,César Azpilicueta,30000000.0
19,Davide Zappacosta,8500000.0
20,Todd Kane,1500000.0
21,Wallace Oliveira,1000000.0
22,Ola Aina,1000000.0
23,Dujon Sterling,
24,N'Golo Kanté,50000000.0
25,Tiemoué Bakayoko,16000000.0
26,Cesc Fàbregas,35000000.0
27,Danny Drinkwater,9000000.0
28,Lewis Baker,5500000.0
29,Ruben Loftus-Cheek,5000000.0
30,Kyle Scott,
31,Kenedy,7000000.0
32,Ross Barkley,25000000.0
33,Charly Musonda Jr.,5000000.0
34,Jeremie Boga,2500000.0
35,Eden Hazard,75000000.0
36,Pedro,28000000.0
37,Lucas Piazón,2500000.0
38,Callum Hudson-Odoi,
39,Willian,32000000.0
40,Victor Moses,18000000.0
41,Álvaro Morata,40000000.0
42,Michy Batshuayi,25000000.0
43,Olivier Giroud,22000000.0
44,Tammy Abraham,8000000.0
