,Players,Values
0,Simon Mignolet,12000000.0
1,Loris Karius,7000000.0
2,Ádám Bogdán,2000000.0
3,Danny Ward,1500000.0
4,Alexander Manninger,200000.0
5,Mamadou Sakho,18000000.0
6,Joel Matip,18000000.0
7,Dejan Lovren,13000000.0
8,Joe Gomez,3500000.0
9,Ragnar Klavan,3500000.0
10,Alberto Moreno,15000000.0
11,Nathaniel Clyne,21000000.0
12,Jon Flanagan,7000000.0
13,Andre Wisdom,4000000.0
14,Connor Randall,250000.0
15,Trent Alexander-Arnold,
16,Emre Can,18000000.0
17,Lucas Leiva,12000000.0
18,Kevin Stewart,500000.0
19,Jordan Williams,100000.0
20,Jordan Henderson,28000000.0
21,Georginio Wijnaldum,20000000.0
22,James Milner,15000000.0
23,Marko Grujic,5000000.0
24,Ovie Ejaria,
25,Philippe Coutinho,32000000.0
26,Adam Lallana,19000000.0
27,Paulinho,
28,Sadio Mané,20000000.0
29,Ben Woodburn,
30,Lazar Markovic,15000000.0
31,Sheyi Ojo,500000.0
32,Harry Wilson,100000.0
33,Roberto Firmino,35000000.0
34,Daniel Sturridge,25000000.0
35,Danny Ings,12000000.0
36,Divock Origi,11000000.0
37,Rhian Brewster,
