,Players,Values
0,René Adler,16000000.0
1,Fabian Giefer,350000.0
2,Benedikt Fernandez,300000.0
3,Tomasz Bobel,100000.0
4,Manuel Friedrich,4000000.0
5,Daniel Schwaab,3500000.0
6,Domagoj Vida,3000000.0
7,Sami Hyypiä,2700000.0
8,Tobias Haitz,
9,Julian Riedel,
10,Michal Kadlec,5000000.0
11,Hans Sarpei,500000.0
12,Danny da Costa,
13,Simon Rolfes,9500000.0
14,Stefan Reinartz,4000000.0
15,Hanno Balitsch,3000000.0
16,Lars Bender,2500000.0
17,Michael Ballack,20000000.0
18,Renato Augusto,11500000.0
19,Arturo Vidal,10000000.0
20,Gonzalo Castro,6500000.0
21,Kevin Kampl,100000.0
22,Tranquillo Barnetta,10000000.0
23,Burak Kaplan,400000.0
24,Sidney Sam,3000000.0
25,Marcel Risse,1000000.0
26,Stefan Kießling,12000000.0
27,Eren Derdiyok,9000000.0
28,Patrick Helmes,8500000.0
29,Nicolai Jörgensen,200000.0
