,Players,Values
0,Diego Benaglio,5000000.0
1,Marwin Hitz,600000.0
2,Marius Sauss,75000.0
3,Patrick Drewes,
4,Simon Kjær,8000000.0
5,Naldo,5000000.0
6,Felipe Lopes,4500000.0
7,Emanuel Pogatetz,3500000.0
8,Alexander Madlung,1500000.0
9,Sotiris Kyrgiakos,500000.0
10,Robin Knoche,250000.0
11,Ricardo Rodríguez,8500000.0
12,Vieirinha,8000000.0
13,Marcel Schäfer,6000000.0
14,Fágner,2000000.0
15,Michael Schulze,200000.0
16,Christian Träsch,7000000.0
17,Makoto Hasebe,3500000.0
18,Slobodan Medojevic,2500000.0
19,Josué,2000000.0
20,Jan Polak,1500000.0
21,Kevin Pannewitz,800000.0
22,Thomas Kahlenberg,2250000.0
23,Mateusz Klich,600000.0
24,Maximilian Arnold,500000.0
25,Vaclav Pilar,2000000.0
26,Diego,10000000.0
27,Ferhan Hasani,500000.0
28,Ivan Perisic,7000000.0
29,Yohandry Orozco,600000.0
30,Ashkan Dejagah,5000000.0
31,Bas Dost,8000000.0
32,Patrick Helmes,6000000.0
33,Ivica Olic,3500000.0
34,Rasmus Jönsson,2250000.0
35,Srdjan Lakic,2000000.0
