,Players,Values
0,Edwin van der Sar,4500000.0
1,Tomasz Kuszczak,4000000.0
2,Anders Lindegaard,800000.0
3,Ben Amos,100000.0
4,Nemanja Vidic‎,35000000.0
5,Rio Ferdinand,31000000.0
6,Jonny Evans,8500000.0
7,Wes Brown,8000000.0
8,John O'Shea,7000000.0
9,Chris Smalling,2000000.0
10,Oliver Gill,50000.0
11,Patrice Evra,27000000.0
12,Antonio Valencia,17500000.0
13,Rafael,4500000.0
14,Gary Neville,3000000.0
15,Fábio,2000000.0
16,Ritchie De Laet,1250000.0
17,Michael Carrick,26000000.0
18,Owen Hargreaves,12000000.0
19,Anderson,21000000.0
20,Darren Fletcher,18000000.0
21,Paul Scholes,6000000.0
22,Darron Gibson,2500000.0
23,Tom Cleverley,750000.0
24,Corry Evans,600000.0
25,Magnus Wolff Eikrem,
26,Paul Pogba,
27,Ryan Tunnicliffe,
28,Ryan Giggs,7500000.0
29,Robbie Brady,
30,Ji-seong Park,11500000.0
31,Ravel Morrison,
32,Nani,12500000.0
33,Bebé,
34,Gabriel Obertan,3500000.0
35,Joshua King,100000.0
36,Wayne Rooney,53000000.0
37,Dimitar Berbatov,29000000.0
38,Michael Owen,11000000.0
39,Chicharito,6000000.0
40,Mame Diouf,3000000.0
41,Danny Welbeck,2500000.0
42,Federico Macheda,1500000.0
