,Players,Values
0,Raphael Wolf,1000000.0
1,Michael Rensing,400000.0
2,Tim Wiesner,100000.0
3,Kaan Ayhan,4500000.0
4,Marcin Kaminski,2500000.0
5,Andre Hoffmann,1500000.0
6,Robin Bormuth,1000000.0
7,Gökhan Gül,200000.0
8,Niko Gießelmann,1500000.0
9,Diego Contento,1500000.0
10,Georgios Siadas,200000.0
11,Jean Zimmer,1250000.0
12,Marcel Sobottka,3500000.0
13,Matthias Zimmermann,1500000.0
14,Adam Bodzek,400000.0
15,Alfredo Morales,1000000.0
16,Oliver Fink,250000.0
17,Taylan Duman,150000.0
18,Kianz Froese,150000.0
19,Aymen Barkok,2000000.0
20,Kevin Stöger,2000000.0
21,Takashi Usami,2000000.0
22,Kenan Karaman,1500000.0
23,Davor Lovren,750000.0
24,Dodi Lukebakio,3000000.0
25,Benito Raman,2500000.0
26,Marvin Ducksch,3000000.0
27,Rouwen Hennings,1500000.0
28,Havard Nielsen,600000.0
29,Emir Kujovic,500000.0
