,Players,Values
0,Simon Jentzsch,1000000.0
1,Mohamed Amsif,800000.0
2,Alexander Manninger,400000.0
3,Ioannis Gelios,100000.0
4,Sebastian Langkamp,2500000.0
5,Gibril Sankoh,2000000.0
6,Ragnar Klavan,1500000.0
7,Jan-Ingwer Callsen-Bracker,1500000.0
8,Kevin Vogt,1000000.0
9,Michael Parkhurst,600000.0
10,Matthias Strohmaier,
11,Marcel de Jong,1500000.0
12,Matthias Ostrzolek,1250000.0
13,Paul Verhaegh,2250000.0
14,Dominik Reinhardt,1000000.0
15,Ronny Philp,500000.0
16,Marco Thiede,100000.0
17,Daniel Baier,1750000.0
18,Andreas Ottl,1500000.0
19,Jan Morávek,1750000.0
20,Milan Petrzela,1700000.0
21,Ja-cheol Koo,3500000.0
22,Somen Tchoyi,2500000.0
23,Knowledge Musona,1500000.0
24,Tobias Werner,1000000.0
25,Dawda Bah,600000.0
26,André Hahn,300000.0
27,Giovanni Sio,6000000.0
28,Dong-won Ji,2500000.0
29,Sascha Mölders,1500000.0
30,Torsten Oehrl,1250000.0
31,Stephan Hain,1250000.0
32,Aristide Bancé,1000000.0
