,Players,Values
0,Tim Wiese,6000000.0
1,Christian Vander,300000.0
2,Nico Pellatz,200000.0
3,Sebastian Mielitz,50000.0
4,Per Mertesacker,15000000.0
5,Naldo,8500000.0
6,Petri Pasanen,4500000.0
7,Sebastian Prödl,2500000.0
8,Dusko Tosic,2000000.0
9,Peter Niemeyer,1200000.0
10,Niklas Andersen,200000.0
11,Sebastian Boenisch,3000000.0
12,Fabrice Begeorgi,150000.0
13,Timo Perthel,
14,Torsten Frings,15000000.0
15,Frank Baumann,3000000.0
16,Jurica Vranjes,3000000.0
17,Alexandros Tziolis,2500000.0
18,José-Alex Ikeng,100000.0
19,Philipp Bargfrede,
20,Clemens Fritz,7000000.0
21,Daniel Jensen,7000000.0
22,Diego,23000000.0
23,Mesut Özil,4500000.0
24,Aaron Hunt,2500000.0
25,Said Husejinovic,500000.0
26,Kevin Artmann,250000.0
27,Max Kruse,250000.0
28,Markus Rosenberg,8500000.0
29,Claudio Pizarro,8000000.0
30,Hugo Almeida,7000000.0
31,Boubacar Sanogo,5500000.0
32,Martin Harnik,1000000.0
33,Torsten Oehrl,250000.0
34,Márkó Futács,
