,Players,Values
0,Thomas Kraft,3000000.0
1,Rune Jarstein,1000000.0
2,Sascha Burchert,250000.0
3,Marius Gersbeck,125000.0
4,Johnny Heitinga,3500000.0
5,John Anthony Brooks,3000000.0
6,Sebastian Langkamp,2500000.0
7,Peter Niemeyer,1000000.0
8,Marvin Plattenhardt,3000000.0
9,Nico Schulz,2500000.0
10,Johannes van den Bergh,2000000.0
11,Maximilian Mittelstädt,
12,Peter Pekarik,3000000.0
13,Fabian Lustenberger,5000000.0
14,Hajime Hosogai,3000000.0
15,Per Ciljan Skjelbred,3500000.0
16,Jens Hegeler,3000000.0
17,Tolga Cigerci,2500000.0
18,Marcel Ndjeng,750000.0
19,Valentin Stocker,7000000.0
20,Änis Ben-Hatira,3000000.0
21,Ronny,2500000.0
22,Alexander Baumjohann,1750000.0
23,Hany Mukhtar,800000.0
24,Salomon Kalou,8000000.0
25,Genki Haraguchi,1500000.0
26,Roy Beerens,3000000.0
27,Sami Allagui,3000000.0
28,Julian Schieber,2500000.0
29,Sandro Wagner,800000.0
