,Players,Values
0,Diego Benaglio,6000000.0
1,Max Grün,500000.0
2,Patrick Drewes,150000.0
3,Robin Knoche,6000000.0
4,Naldo,5000000.0
5,Timm Klose,3500000.0
6,Felipe Lopes,1000000.0
7,Moritz Sprenger,100000.0
8,Ricardo Rodríguez,20000000.0
9,Vieirinha,6000000.0
10,Marcel Schäfer,3000000.0
11,Sebastian Jung,8000000.0
12,Patrick Ochs,2000000.0
13,Luiz Gustavo,18000000.0
14,Josuha Guilavogui,10000000.0
15,Junior Malanda,4000000.0
16,Christian Träsch,4000000.0
17,Slobodan Medojevic,3000000.0
18,Paul Seguin,100000.0
19,Maximilian Arnold,6000000.0
20,Mateusz Klich,2000000.0
21,Daniel Caligiuri,4500000.0
22,Xizhe Zhang,775000.0
23,Kevin De Bruyne,17000000.0
24,Aaron Hunt,6000000.0
25,André Schürrle,20000000.0
26,Ivan Perisic,6000000.0
27,Bas Dost,7000000.0
28,Nicklas Bendtner,4000000.0
29,Ivica Olic,2500000.0
