,Players,Values
0,Roman Weidenfeller,5000000.0
1,Mitchell Langerak,1000000.0
2,Zlatan Alomerovic,200000.0
3,Hendrik Bonmann,100000.0
4,Dominik Reimann,
5,Mats Hummels,26000000.0
6,Neven Subotic,20000000.0
7,Sven Bender,18000000.0
8,Sokratis,15000000.0
9,Matthias Ginter,10000000.0
10,Marian Sarr,1250000.0
11,Marc Hornschuh,250000.0
12,Jon Gorenc-Stankovic,250000.0
13,Marcel Schmelzer,10000000.0
14,Jannik Bandowski,300000.0
15,Lukasz Piszczek,15000000.0
16,Kevin Großkreutz,10000000.0
17,Erik Durm,3000000.0
18,Nuri Sahin,12000000.0
19,Sebastian Kehl,2000000.0
20,Oliver Kirch,600000.0
21,Jeremy Dudziak,200000.0
22,Ilkay Gündogan,27000000.0
23,Kevin Kampl,9000000.0
24,Jonas Hofmann,3000000.0
25,Milos Jojic,2000000.0
26,Mustafa Amini,250000.0
27,Jakub Blaszczykowski,15000000.0
28,Marco Reus,40000000.0
29,Henrikh Mkhitaryan,26000000.0
30,Shinji Kagawa,17000000.0
31,Mitsuru Maruoka,150000.0
32,Joseph-Claude Gyau,150000.0
33,Khaled Narey,100000.0
34,Pierre-Emerick Aubameyang,17000000.0
35,Ciro Immobile,12000000.0
36,Adrián Ramos,11000000.0
