,Players,Values
0,Heinz Lindner,1750000.0
1,Lukas Hradecky,1250000.0
2,Emil Balayev,200000.0
3,Yannick Zummack,100000.0
4,Carlos Zambrano,8000000.0
5,Kaan Ayhan,5000000.0
6,Marco Russ,3000000.0
7,Bamba Anderson,2500000.0
8,David Abraham,2000000.0
9,Constant Djakpa,1500000.0
10,Timothy Chandler,2500000.0
11,Aleksandar Ignjovski,2000000.0
12,Yanni Regäsel,100000.0
13,Stefan Reinartz,4500000.0
14,Makoto Hasebe,2500000.0
15,Slobodan Medojevic,2500000.0
16,David Kinsombi,250000.0
17,Marc Stendera,5000000.0
18,Johannes Flum,2500000.0
19,Szabolcs Huszti,2000000.0
20,Nico Rinderknecht,
21,Bastian Oczipka,3000000.0
22,Marco Fabián,5500000.0
23,Änis Ben-Hatira,2500000.0
24,Mijat Gacinovic,1750000.0
25,Joel Gerezgiher,100000.0
26,Enis Bunjaki,
27,Takashi Inui,2500000.0
28,Sonny Kittel,500000.0
29,Stefan Aigner,5000000.0
30,Alexander Meier,3000000.0
31,Haris Seferovic,6000000.0
32,Luc Castaignos,5000000.0
33,Vaclav Kadlec,3000000.0
34,Luca Waldschmidt,500000.0
