,Players,Values
0,Dario Kresic,1200000.0
1,Christian Wetklo,1000000.0
2,Heinz Müller,350000.0
3,Loris Karius,200000.0
4,Christian Mathenia,50000.0
5,Niko Bungert,3000000.0
6,Nikolce Noveski,1000000.0
7,Bo Svensson,800000.0
8,Stefan Bell,600000.0
9,Júnior Díaz,1000000.0
10,Ju-ho Park,900000.0
11,Zdenek Pospech,1250000.0
12,Benedikt Saller,150000.0
13,Julian Baumgartlinger,4000000.0
14,Niki Zimling,2500000.0
15,Julian Koch,1000000.0
16,Johannes Geis,500000.0
17,Elkin Soto,1750000.0
18,Christoph Moritz,1500000.0
19,Malik Fathi,1500000.0
20,Ja-cheol Koo,4000000.0
21,Yunus Malli,800000.0
22,Todor Nedelev,1200000.0
23,Nicolai Müller,4500000.0
24,Chinedu Ede,900000.0
25,Nikita Rukavytsya,750000.0
26,Eric Maxim Choupo-Moting,2750000.0
27,Shinji Okazaki,2000000.0
28,Sebastian Polter,1500000.0
29,Shawn Parker,1500000.0
30,Dani Schahin,1100000.0
31,Petar Sliskovic,200000.0
