,Players,Values
0,David de Gea,70000000.0
1,Sergio Romero,5000000.0
2,Lee Grant,1000000.0
3,Eric Bailly,30000000.0
4,Victor Lindelöf,25000000.0
5,Phil Jones,20000000.0
6,Chris Smalling,18000000.0
7,Marcos Rojo,18000000.0
8,Luke Shaw,18000000.0
9,Diogo Dalot,15000000.0
10,Matteo Darmian,10000000.0
11,Antonio Valencia,8000000.0
12,Nemanja Matic,40000000.0
13,Paul Pogba,90000000.0
14,Fred,50000000.0
15,Ander Herrera,30000000.0
16,Marouane Fellaini,15000000.0
17,Scott McTominay,7000000.0
18,Ashley Young,7000000.0
19,Juan Mata,30000000.0
20,Andreas Pereira,8000000.0
21,Anthony Martial,60000000.0
22,Alexis Sánchez,55000000.0
23,Jesse Lingard,40000000.0
24,Romelu Lukaku,100000000.0
25,Marcus Rashford,65000000.0
