,Players,Values
0,Timo Hildebrand,4000000.0
1,Daniel Haas,600000.0
2,Ramazan Özcan,600000.0
3,Jens Grahl,100000.0
4,Josip Simunic,9000000.0
5,Marvin Compper,4000000.0
6,Matthias Jaissle,2000000.0
7,Isaac Vorsah,2000000.0
8,Per Nilsson,1250000.0
9,Robin Neupert,
10,Kevin Conrad,
11,Manuel Gulde,
12,Andreas Ibertsberger,2500000.0
13,Christian Eichner,2000000.0
14,Jukka Raitala,1500000.0
15,Andreas Beck,6000000.0
16,Luiz Gustavo,4000000.0
17,Sejad Salihovic,6000000.0
18,Tobias Weis,3500000.0
19,Franco Zuculini,3000000.0
20,Pascal Groß,
21,Carlos Eduardo,10000000.0
22,Andreas Ludwig,100000.0
23,Maicosuel,2000000.0
24,Marco Terrazzino,500000.0
25,Kai Herdling,200000.0
26,Chinedu Obasi,7000000.0
27,Boris Vukcevic,
28,Demba Ba,8000000.0
29,Vedad Ibisevic,7500000.0
30,Wellington,2500000.0
31,Prince Tagoe,700000.0
32,Adam Jabiri,75000.0
