,Players,Values
0,Bernd Leno,16000000.0
1,Ramazan Özcan,750000.0
2,Niklas Lomb,300000.0
3,Jonathan Tah,22000000.0
4,Aleksandar Dragovic,12000000.0
5,Sven Bender,7000000.0
6,Tin Jedvaj,6500000.0
7,Panagiotis Retsos,2500000.0
8,André Ramalho,2000000.0
9,Wendell,12000000.0
10,Benjamin Henrichs,10000000.0
11,Lars Bender,10000000.0
12,Julian Baumgartlinger,5000000.0
13,Marlon Frey,350000.0
14,Kevin Kampl,15000000.0
15,Charles Aránguiz,8000000.0
16,Dominik Kohr,3500000.0
17,Kai Havertz,8000000.0
18,Vladlen Yurchenko,500000.0
19,Julian Brandt,20000000.0
20,Leon Bailey,11000000.0
21,Karim Bellarabi,18000000.0
22,Admir Mehmedi,3500000.0
23,Kevin Volland,17000000.0
24,Lucas Alario,12000000.0
25,Joel Pohjanpalo,1500000.0
26,Stefan Kießling,1000000.0
