,Players,Values
0,David de Gea,40000000.0
1,Sergio Romero,6000000.0
2,Sam Johnstone,1000000.0
3,Joel Pereira,100000.0
4,Eric Bailly,30000000.0
5,Victor Lindelöf,22000000.0
6,Daley Blind,22000000.0
7,Marcos Rojo,18000000.0
8,Chris Smalling,18000000.0
9,Phil Jones,14000000.0
10,Axel Tuanzebe,1000000.0
11,Luke Shaw,20000000.0
12,Cameron Borthwick-Jackson,3000000.0
13,Matteo Darmian,12000000.0
14,Antonio Valencia,10000000.0
15,Tim Fosu-Mensah,2500000.0
16,Nemanja Matic,35000000.0
17,Michael Carrick,1500000.0
18,Paul Pogba,75000000.0
19,Ander Herrera,30000000.0
20,Marouane Fellaini,12000000.0
21,Ethan Hamilton,
22,Scott McTominay,
23,Ashley Young,5000000.0
24,Henrikh Mkhitaryan,35000000.0
25,Juan Mata,30000000.0
26,Angel Gomes,
27,Alexis Sánchez,65000000.0
28,Anthony Martial,30000000.0
29,Jesse Lingard,12000000.0
30,Romelu Lukaku,50000000.0
31,Marcus Rashford,18000000.0
32,Wayne Rooney,15000000.0
33,Zlatan Ibrahimovic,10000000.0
34,James Wilson,2000000.0
