,Players,Values
0,Raphael Schäfer,3200000.0
1,Daniel Klewer,400000.0
2,Alexander Stephan,150000.0
3,Breno,5500000.0
4,Andreas Wolf,4000000.0
5,Javier Pinola,3000000.0
6,Dominic Maroh,1000000.0
7,Matthew Spiranovic,700000.0
8,Havard Nordtveit,500000.0
9,Tomasz Welnicki,100000.0
10,Philipp Wollscheid,
11,Pascal Bieler,600000.0
12,Dennis Diekmeier,1200000.0
13,Mickaël Tavares,2500000.0
14,Peer Kluge,2500000.0
15,Andreas Ottl,2000000.0
16,Jaouhar Mnari,1000000.0
17,Juri Judt,800000.0
18,Peter Perchtold,700000.0
19,Jonatan Kotzke,25000.0
20,Mike Frantz,750000.0
21,Ilkay Gündogan,100000.0
22,Marek Mintal,2500000.0
23,Daniel Gygax,1500000.0
24,Thomas Broich,750000.0
25,Dario Vidosic,350000.0
26,Christian Eigler,1800000.0
27,Marcel Risse,400000.0
28,Angelos Charisteas,2000000.0
29,Eric Maxim Choupo-Moting,1000000.0
30,Isaac Boakye,1000000.0
31,Albert Bunjaku,750000.0
32,Güngör Kaya,
