,Players,Values
0,Sven Ulreich,6000000.0
1,Thorsten Kirschbaum,1000000.0
2,Odysseas Vlachodimos,500000.0
3,Antonio Rüdiger,6000000.0
4,Daniel Schwaab,3500000.0
5,Georg Niedermeier,3000000.0
6,Karim Haggui,1500000.0
7,Timo Baumgartl,200000.0
8,Konstantin Rausch,3500000.0
9,Adam Hlousek,1500000.0
10,Tim Leibold,400000.0
11,Gotoku Sakai,3500000.0
12,Florian Klein,800000.0
13,Oriol Romeu,7000000.0
14,Geoffroy Serey Dié,2500000.0
15,Carlos Gruezo,1500000.0
16,Robin Yalcin,400000.0
17,Christian Gentner,6000000.0
18,Moritz Leitner,5000000.0
19,Marvin Wanitzek,300000.0
20,Sercan Sararer,1250000.0
21,Alexandru Maxim,7000000.0
22,Daniel Didavi,500000.0
23,Filip Kostic,2500000.0
24,Jerome Kiesewetter,50000.0
25,Timo Werner,12000000.0
26,Vedad Ibisevic,10000000.0
27,Martin Harnik,5000000.0
28,Mohammed Abdellaoue,3000000.0
29,Daniel Ginczek,2500000.0
