,Players,Values
0,Marwin Hitz,4000000.0
1,Andreas Luthe,500000.0
2,Fabian Giefer,500000.0
3,Ioannis Gelios,100000.0
4,Martin Hinteregger,8000000.0
5,Jeffrey Gouweleeuw,3500000.0
6,Kevin Danso,1000000.0
7,Jan-Ingwer Callsen-Bracker,500000.0
8,Christoph Janker,300000.0
9,Konstantinos Stafylidis,4500000.0
10,Philipp Max,3500000.0
11,Kilian Jakob,125000.0
12,Jonathan Schmid,3000000.0
13,Daniel Opare,1250000.0
14,Raphael Framberger,250000.0
15,Simon Asta,
16,Daniel Baier,1500000.0
17,Gojko Kacar,1000000.0
18,Rani Khedira,750000.0
19,Jan Morávek,750000.0
20,Marcel Heller,1250000.0
21,Erik Thommy,650000.0
22,Ja-cheol Koo,4500000.0
23,Efkan Bekiroglu,75000.0
24,Romario Roesch,
25,Caiuby,2000000.0
26,Michael Gregoritsch,3500000.0
27,Marco Richter,75000.0
28,Alfred Finnbogason,4500000.0
29,Dong-won Ji,2000000.0
30,Sergio Córdova,500000.0
31,Shawn Parker,300000.0
32,Maurice Malone,
