,Players,Values
0,Koen Casteels,1750000.0
1,Tim Wiese,1000000.0
2,Jens Grahl,100000.0
3,Alexander Stolz,50000.0
4,Tim Paterok,25000.0
5,Jannik Vestergaard,3500000.0
6,David Abraham,3000000.0
7,Sandro Wieser,600000.0
8,Kevin Akpoguma,450000.0
9,Stefan Thesker,400000.0
10,Niklas Süle,300000.0
11,Edson Braafheid,2000000.0
12,Patrick Schorr,100000.0
13,Andreas Beck,3500000.0
14,Luis Advíncula,500000.0
15,Jeremy Toljan,100000.0
16,Sebastian Rudy,4000000.0
17,Eugen Polanski,3500000.0
18,Tobias Strobl,750000.0
19,Robin Szarka,100000.0
20,Sejad Salihovic,5000000.0
21,Tobias Weis,1500000.0
22,Afriyie Acquah,1500000.0
23,Jiloan Hamad,2500000.0
24,Ahmed Sassi,200000.0
25,Andreas Ludwig,125000.0
26,Fabian Johnson,4000000.0
27,Tarik Elyounoussi,1700000.0
28,Knowledge Musona,1000000.0
29,Vincenzo Grifo,400000.0
30,Joseph-Claude Gyau,300000.0
31,Kai Herdling,200000.0
32,Kenan Karaman,25000.0
33,Bruno Nazário,
34,Boris Vukcevic,3000000.0
35,Filip Malbasic,700000.0
36,Roberto Firmino,6500000.0
37,Michael Gregoritsch,200000.0
38,Kevin Volland,9000000.0
39,Joselu,4500000.0
40,Anthony Modeste,4500000.0
41,Eren Derdiyok,3000000.0
42,Sven Schipplock,1500000.0
