,Players,Values
0,Oliver Baumann,7000000.0
1,Daniel Batz,300000.0
2,Alexander Schwolow,250000.0
3,Matthias Ginter,7000000.0
4,Fallou Diagne,5000000.0
5,Christopher Jullien,1000000.0
6,Pavel Krmas,500000.0
7,Tim Schraml,100000.0
8,Christian Günter,400000.0
9,Denis Perger,200000.0
10,Nicolai Lorenzoni,100000.0
11,Jonathan Schmid,5000000.0
12,Mensur Mujdza,3000000.0
13,Oliver Sorg,2750000.0
14,Vegar Eggen Hedenstad,1500000.0
15,Immanuel Höhn,1000000.0
16,Francis Coquelin,4000000.0
17,Julian Schuster,4000000.0
18,Gelson Fernandes,3000000.0
19,Nicolas Höfler,800000.0
20,Tim Albutat,150000.0
21,Caleb Stanko,75000.0
22,Charles Elie Laprevotte,50000.0
23,Vladimir Darida,4500000.0
24,Vaclav Pilar,3500000.0
25,Hendrick Zuck,1000000.0
26,Marco Terrazzino,600000.0
27,Sebastian Kerk,200000.0
28,Felix Klaus,1250000.0
29,Admir Mehmedi,3500000.0
30,Mike Hanke,2500000.0
31,Karim Guédé,1250000.0
32,Sebastian Freis,1000000.0
33,Philipp Zulechner,200000.0
34,Maximilian Philipp,25000.0
